index,text,label
925,"UCI says Tyler Hamilton dumped by Phonak GENEVA (Ticker) - Olympic gold medalist Tyler Hamilton has been dumped by his pro cycling team after he failed blood doping tests, the sport #39;s world governing body announced on Tuesday.",1
926,"Reality of Steelers Puts a Quick End to the Bills' Dream Buffalo's offense, which had led the way to six straight victories, was inefficient in a defeat to Pittsburgh.",1
927,Eastman rebuffs Sendra jibe European middleweight champion Howard Eastman has stepped up his war of words ahead of his fight with Spain #39;s Jorge Sendra on 24 September.,1
928,"Poor season dooms Melvin Asked last Friday if he had been given any news of his fate or his future with the Mariners, Bob Melvin said he had not.  quot;But look around the office, quot; he said with a grim smile.",1
929,"Diamondbacks Hire Backman As New Manager After being introduced as the new manager of the Arizona Diamondbacks, Wally Backman, left, is handed his game jersey by Arizona general manager Joe Garagiola Jr.",1
930,"NHL players to meet; could  #39;cap #39; come into favor? With the NHL lockout now at 48 days, all eyes will focus on Toronto today for the meeting between Players #39; Association executive director Bob Goodenow and player representatives from all 30 teams.",1
931,"Let gymnasts be kids, not athletic lab rats DAY 6: Canadian sprinter Macro-man (Nic Macrozonaris) told a news conference yesterday that he had a dream in which he won the 100-metre sprint in 9.83 seconds. He has never broken 10 seconds flat. ",1
932,Martyn back on an even keel Damien Martyn steadied the ship for Australia with an undefeated half-century after they lost three quick wickets in the post-tea session on the second day of the First Test in Brisbane.,1
933,"Ohio State Banned Ohio State has imposed a one-year postseason ban on its men's basketball team after the university admits former coach Jim O'Brien gave a recruit \$6,000.",1
934,"No keeping low profile SALT LAKE CITY -- The University of Utah football team still must wait another few weeks, but the time will be marked by anticipation rather than apprehension.",1
935,U.S.-Brazil Vie for Gold in Women's Soccer  ATHENS (Reuters) - The United States beat world champions  Germany 2-1 in a fierce struggle Monday to reach the final of  the Olympic women's soccer tournament.,1
936,Hamm Becomes First US Gymnast to Win All-Round Olympic Title Aug. 18 (Bloomberg) -- Paul Hamm out-scored South Korean Kim Dae Eun in the final exercise to become the first US gymnast to win the all-round men #39;s title at an Olympic Games. ,1
937,"Celts face huge task Celtics fifth match in this seasons Champions League group stages sees the Hoops facing one of the favourites for the competition, Barcelona at the Nou Camp.",1
938,"Marias from heaven, Venus #39; form marred! ZURICH, Oct. 23. - Wimbledon champion Maria Sharapova set up an all-Russian semi-final clash with third seed Elena Dementieva after defeating Venus Williams 6-3, 6-4 at the 1.3 million-dollar WTA event in Zurich.",1
939,"Whitewashing CHICAGO -- The baseball gods appeared to smile on the Red Sox last night as they opened the finale of their weekend series in the Windy City. The Rangers already had lost to the Royals, giving the Sox a half-game edge in the American League wild-card race. And the Yankees had fallen to the Angels, closing the gap in the ...",1
940,Hard-working Preston had to go Prospective Livingston owner Pearse Flynn has praised Allan Preston for keeping the team afloat during an uncertain financial time but insists results on the field did not match the commitment of the sacked manager.,1
941,"Pitts scores twice to power Oliver Ames The Oliver Ames girls' soccer team assumed first place in the Hockomock League, edging King Philip, 5-4, yesterday in Easton.",1
942,"Offensive Linemen May Be Steelers' MVPs (AP) AP - When the Pittsburgh Steelers vote for the team's most valuable player this year, a lot of ballots might be split five ways.",1
943,"Likhovtseva Wins Forest Hills Title (AP) AP - Top-seeded Elena Likhovtseva of Russia won the Forest Hills Classic on Saturday, defeating fourth-seeded Iveta Benesova of the Czech Republic 6-2, 6-2.",1
944,"Suns 122, Clippers 111 Amare Stoudemire overcame early foul trouble to score 33 points and the Phoenix Suns beat the Los Angeles Clippers 122-111 for their fourth straight victory on Sunday.",1
945,"CORRECTED - Larsson could be out for season after tearing knee In Barcelona story headlined  quot;Larsson could be out for season after tearing knee quot;, please read in third para ... during Saturday #39;s ... instead of ... during Sunday #39;s ... correcting day. Corrected repeat follows: ",1
946,"Yankees manager Torre suspended for one game, fined New York Yankees manager Joe Torre was suspended for one game and fined by major league baseball Saturday because one of his pitchers threw at a batter after umpire warnings during a game against the Boston Red Sox.",1
947,SPORTS ON TV National League Division Series Game 4 - Atlanta Braves at Houston Astros. From Minute Maid Park in Houston. 1 pm ESPN. American League Division Series Game 5 - Boston Red Sox at Anaheim Angels.,1
948,Kinnear resigns as Nottingham Forest manager Joe Kinnear resigned Thursday as manager of struggling League Championship side Nottingham Forest. Kinnear took over at the City Ground in February and steered Forest out of relegation danger last season.,1
949,"Els Fires a 68 to Stay Two Clear at Mount Juliet  THOMASTOWN, Ireland (Reuters) - Ernie Els stayed on track  for a maiden World Golf Championship title with a  four-under-par 68 in the WGC-American Express Championship  third round on Saturday.",1
950,"Santana captures Cy Young Award CBC SPORTS ONLINE - Minnesota Twins pitcher Johan Santana won the American League Cy Young Award Thursday, becoming the first unanimous winner since Arizona #39;s Randy Johnson two years ago.",1
951,"Live: India v Australia Australia took complete control of the first Test on day three in Bangalore, building a lead of 355 over India. India were bowled out for 246, adding 110 for the last three wickets with Parthiv Patel making a patient 46.",1
952,Giants Starting Over With New Coach (AP) AP - Tom Coughlin's first season with the New York Giants might be very similar to his start with the expansion Jacksonville Jaguars.,1
953,Irish And Huskies Set To Battle This Afternoon The Washington Huskies pay a visit to Notre Dame Stadium for the first time since 1996. The Fighting Irish (2-1) will look to extend their winning streak to three games while the Huskies ,1
954,"Halkia's Win Extraordinary, Says Pittman's Coach  ATHENS (Reuters) - Fani Halkia's victory in the Olympics  women's 400 meters hurdles was extraordinary but drug-related  questions about the Greek's performance are unfair, Australian  coach Phil King said Thursday.",1
955,"Paul Hamm keeps Olympic gold (Lausanne, Switzerland-AP) Oct. 21, 2004 - The Court of Arbitration for Sport says you can #39;t change the result of a gymnastics sports competition based on hindsight.",1
956,"Notes: Brower comes up big Once drifting in and out of the Giants #39; bullpen like San Francisco #39;s morning fog, reliever Jim Brower has settled into one of the bullpen #39;s key roles -- setup -- displaying ",1
957,"Spain fear Bryan brothers in Davis Cup final The United States doubles pairing of Mike and Bob Bryan could pose as big a challenge to Spain #39;s Davis Cup final hopes as world number two Andy Roddick, a Spanish team coach said on Monday.",1
958,"Ivan may delay Southern Miss-California game HATTIESBURG, Miss. - Unless Hurricane Ivan drifts drastically to the east by Tuesday morning, the Southern Miss-California football game set for Thursday night will be postponed.",1
959,'72 Dolphins Dismayed by Winless Team (AP) AP - The only NFL franchise to achieve a perfect season now has the league's lone winless team.,1
960,Late charge lifts Wellesley Seedings don't matter. At least that's what Wellesley field hockey coach Chris Molonea tried to convey to her players as they faced fourth-seeded Somerset yesterday in Division 1 South tournament action.,1
961,"'Laughingstock' Portugal Hopes to Rebound (AP) AP - A headline in a Lisbon newspaper called Portugal's soccer team ""Europe's Laughingstock."" Italy, France and the Netherlands also came in for stinging criticism after embarrassing weekend results in qualifiers for the 2006 World Cup.",1
962,"Young, Texas roll past Texas Tech Vince Young answered his critics Saturday night. He had a career-high 300 yards of total offense, ran for four touchdowns and threw for another to lead No.",1
963,"Canas wins Shanghai title Argentina #39;s Guillermo Canas won his third title of the year Sunday with a 6-1, 6-0 rout of Germany #39;s Lars Burgsmuller at the Shanghai Open.",1
964,"No More QB Controversy in Miami: Fiedler Goes on IR  MIAMI (Sports Network) - Miami Dolphins quarterback Jay  Fiedler was placed on injured reserve Tuesday with a herniated  disk in his neck, ending his 2004 season.",1
965,Hamm Retains Olympic All-Round Gold American gymnast Paul Hamm will keep his Olympic all-round gold medal after the Lausanne-based Court of Arbitration for Sport (CAS) rejected Thursday an appeal from South Korea #39;s Yang Tae-young.,1
966,"Chargers Hand Panthers 4th Loss in Row (AP) AP - LaDainian Tomlinson ran right, smack into a Carolina defender. He went left and was tackled again. Almost everywhere the San Diego running back went, the Panthers' maligned run defense was there to stop him.",1
967,Boxing: King promises very heavy night extravagant Don King has promoted dozens of interesting fights in the past but tonight #39;s heavyweight extravaganza at Madison Square Garden in New York promises to be something very special.,1
968,Baseball in Washington in jeopardy (USATODAY.com) USATODAY.com - Washington's new baseball team shut down business and promotional operations indefinitely Wednesday as its move to the nation's capital teetered on the brink of collapse. The decision by major league baseball followed the D.C. Council's decision Tuesday to require private financing for at least half the cost of building a new stadium.,1
969,"Story of a century: Zippy' loses 100th NORTHAMPTON -- Zippy Chippy, thoroughbred racing's all-time loser, lost his 100th race in 100 career starts yesterday, finishing last in an eight-horse field at the Three-County Fairgrounds in Northampton.",1
970,"Terps Trounce Quakers One day after losing to LSU, Maryland's women's basketball team bounces back with a 76-56 win over Penn.",1
971,A-Rod Called Out in Strange Running Play (AP) AP - Alex Rodriguez was called out for interference when he swatted at Boston pitcher Bronson Arroyo's glove and knocked the ball loose during a play near first base in the eighth inning of Game 6 of the AL championship series Tuesday night.,1
972,"Expos drop opener to Braves Right-hander Paul Byrd pitched eight solid innings and helped the Braves defeat the Expos, 7-1, in front of 8,617 fans on Friday night.",1
973,"Big  #39;ead, big mouth, big talent It #39;s a sad reflection on the pace of modern life that many in football have already lost sight of Brian Clough #39;s achievements.",1
974,"AL notebook: Yanks #39; Vazquez has meltdown in loss to O #39;s Call it the unraveling of Javier Vazquez. When it was over, the New York Yankees had more than a 14-8 loss to the Baltimore Orioles to worry about.",1
975,"McNabb, Eagles soar past Vikings PHILADELPHIA -- Donovan McNabb didn't need much of Terrell Owens on last night. Daunte Culpepper could have used a lot more of Randy Moss.",1
976,"Skiers play games as Guay is second in final day of downhill &lt;b&gt;...&lt;/b&gt; LAKE LOUISE, Alta. (CP) - Being fastest wasn #39;t necessary best as Canada #39;s Erik Guay finished second in Friday #39;s final day of training for the first World Cup downhill race of the season.",1
977,Martin Says His Trade Isn't the Fault of Thorn Kenyon Martin made it clear Sunday that he did not hold Rod Thorn responsible for his departure after he spent his first four N.B.A. seasons with the Nets.,1
978,"Mike Selvey There is a sense of symmetry about Michael Vaughan and his England team dragging themselves off to Namibia and thence Zimbabwe with all the gloom of heretics on their way to the Tower, on the same day that London #39;s 2012 Olympic bid had a champagne bottle ",1
979,"NBA ROUNDUP Yao Leads Early All-Star Voting By The Associated Press. Shaquille O #39;Neal, who was traded from the Los Angeles Lakers to the Miami Heat in the off-season, leads the Eastern Conference in early voting for the All-Star Game, and Yao Ming is No.",1
980,"Langer fills out a strong team for the Ryder Cup Well, it #39;s not quite great, but it might be good enough to do the job. With the conclusion of the BMW International Open on Sunday came also the final reckoning in the constitution of the Europe Ryder Cup team.",1
981,In-form French will stay unchanged France have kept the side which beat Australia last weekend for their game against Argentina next Saturday.  quot;We decided not to change an iota from a team which gave us complete ,1
982,"2003 champ is Classic favorite GRAND PRAIRIE, Texas  In a field with a Kentucky Derby and Preakness winner, two horses that have gone undefeated this year, a former Horse of the Year and a Belmont Stakes and Travers champion ",1
983,"No. 21 Purdue Defeats No. 15 DePaul 69-61 (AP) AP - Katie Gearlds scored 21 points for No. 21 Purdue, which handed 15th-ranked DePaul its first loss of the season, 69-61 Thursday night.",1
984,Typhoon bears down on Japanese Grand Prix SUZUKA (Japan) - Michael Schumacher led the wet Friday practice for the Japanese Grand Prix with teams casting a wary eye to the skies with a typhoon approaching.,1
985,"Agassi wins in straight sets again STOCKHOLM, Sweden - Andre Agassi had little trouble reaching the Stockholm Open quarterfinals, beating Jonas Bjorkman 6-3, 6-4 Thursday.",1
986,"Rice could be headed north to join Seahawks The disgruntled receiver asked for a trade last week, and Holmgren confirmed Monday the Seahawks were looking into ways to acquire him from the Oakland Raiders.",1
987,"Jacques Is Back, a Day After Ralf  SILVERSTONE, England (Reuters) - Former champion Jacques  Villeneuve trumped Ralf Schumacher's return from injury with  Formula One's comeback of the year on Wednesday.",1
988,"SuperSonics Beat Spurs, 113-94 (AP) AP - Rashard Lewis scored 27 points and Ray Allen added 24, leading the Seattle SuperSonics to a 113-94 victory over the San Antonio Spurs on Sunday night.",1
989,"Germany wins bronze ATHENS, Greece - Womens World Cup champion Germany settled for bronze at the Olympics, beating Sweden 1-0 Thursday on Renate Lingors goal and a spectacular game from goalkeeper Silke Rottenberg in her 100th international appearance.",1
990,Manchester United condemn takeover protest Manchester United have condemned the disruption of a reserve team match on Thursday by protestors opposed to the potential takeover of the club by American businessman Malcolm Glazer.,1
991,"Argentina takes basketball gold, US settles for bronze ATHENS--Argentina was crowned Olympic men #39;s basketball king Saturday night as it eased to a 84-69 victory over Italy in the gold medal game at Olympic Indoor Hall.",1
992,"In a flash, Escobedo's dream is over ATHENS -- Vicente Escobedo learned a hard lesson yesterday at Peristeri Boxing Hall. He learned you have to be ready when your moment arrives or you will chase your dream all night without ever reaching it.",1
993,"New Order Reflected by Tiger's Slide in Rankings  WATERFORD, Ireland (Reuters) - Tiger Woods's slide down the  world rankings over the last month underlines the changing face  of golf in 2004.",1
994,FIFA Announces New Dates for Kenya #39;s Qualifying Matches The International Football Federation has announced new dates for Kenya #39;s three qualifying matches for the 2006 World Cup tournament in Germany.,1
995,"Red Sox Stop Orioles 7-6 in 12 Innings (AP) AP - Orlando Cabrera homered in the bottom of the 12th inning to lead the Boston Red Sox to their second straight win in their last at-bat, 7-6 over the Baltimore Orioles on Wednesday night.",1
996,Button in Silverstone plea Jenson Button believes the potential loss of the British Grand Prix would be  quot;devastating quot; for Formula One. The race is facing the axe in 2005 because the British Racing Drivers #39; Club has failed to meet the asking price for promotional rights.,1
997,"Cycling: Perez wins consecutive stages after two-year drought GRENADA, Spain : Spain #39;s Santiago Perez, of the Phonak team, won his second consecutive stage on the Tour of Spain here following a two-year victory drought after the death of his fiancee.",1
998,Barrichello well placed to end home-town jinx Ferrari #39;s Rubens Barrichello aimed to shake off a decade-long jinx after seizing pole position at his home Brazilian Grand Prix for the second year in a row.,1
999,"Formula One Racing: Ferrari #39;s one-two is full of surprises MONZA, Italy Those who did not see the Italian Grand Prix on Sunday will not be surprised to hear that Ferrari finished first and second for the eighth time this season.",1
1000,"Novell files another Microsoft suit NEW YORK (CNN/Money) - Just days after settling one anti-trust lawsuit with Microsoft, Novell filed another one. According to a Novell (down \$0.",2
1001,IMF failing to agree on debt plan The world #39;s leading finance officials and ministers appear to be failing to reach agreement on debt relief for the poorest nations.,2
1002,"Netflix ups forecast on price cuts Online DVD rental company Netflix Inc. raised its subscriber and revenue forecasts for the fourth quarter, saying a price cut had helped draw new customers.",2
1003,PSA Peugeot Citroen to fall short of sales target in China PSA Peugeot Citroen China #39;s unit is expected to miss its full-year car sales target due to intense competition and slumping sales.,2
1004,"China Mobile Reports Jump in Profits China #39;s largest cell phone service provider, China Mobile (Hong Kong) Ltd., reported a 7.8 percent jump in first-half profits Wednesday as its number of subscribers rose by 23 percent. ",2
1005,"Allstate to reduce policies in Florida In the first major insurance fallout from four hurricanes that inflicted billions of dollars of damage in Florida, Allstate Corp. said Wednesday that it would restrict sales of insurance policies in the state.",2
1006,"BT, Weaker Dollar Weigh on Euro Shares (Reuters) Reuters - European shares eased on Monday despite\lower oil prices as the euro at a new record high against the\dollar hurt exporters, and BT weighed after the telecoms\operator made an acquisition of nearly  #36;1 billion.",2
1007,"BoE's King warns of bleaker times The UK's years of low inflation and falling unemployment may be over, Bank of England Governor Mervyn King warns.",2
1008,"Europe Stocks Hug 5-Month Highs  LONDON (Reuters) - European shares notched up a fresh  five-month high on Thursday, helped by miners as base metal  prices shot to multi-year peaks and by German utility giant  E.ON  on news of an asset sale in Norway.",2
1009,"Delta Amends  #36;680 Mln Debt Exchange Offer (Reuters) Reuters - Delta Air Lines Inc., struggling to\cut costs to avert bankruptcy, said on Thursday it was amending\its offer to exchange up to  #36;680 million worth of its\outstanding  #36;2.6 billion of unsecured debt, asking holders to\submit tenders by Oct. 26.",2
1010,"Microsoft to hire hundreds more in India: Business India: Hyderabad, Nov. 15 : Microsoft Corp. will hire several hundred new staff at its new Indian campus in the next year, its chief executive said today-- a move aimed at strengthening its presence in Asia #39;s fourth-biggest economy.",2
1011,"FDA Official Alleges Pressure to Suppress Vioxx Findings A Food and Drug Administration official who sought to estimate the harm done to patients by side effects of the painkiller Vioxx said yesterday that his supervisors tried to suppress his conclusions, according to Sen.",2
1012,"Verizon to buy more licenses Second-largest US provider will buy wavelength portions from NextWave Telecom, which is emerging from bankruptcy. By Ken Belson. Verizon Wireless said Friday that it would pay \$3 billion for the spectrum licenses ",2
1013,"Euro creation fails to spark growth due to rigid labor market: Almunia (AFP) AFP - The creation of the euro has brought economic stability to Europe but has yet to spark growth, as eurozone governments have failed to implement reforms, EU Economic and Monetary Affairs Commissioner Joaquin Almunia said.",2
1014,"KPMG settles with regulators over Gemstar-TV Guide audits KPMG will pay \$10 million -- the largest payment ever by an accounting firm in a Securities and Exchange Commission action -- to settle charges of improper conduct while auditing Gemstar-TV Guide International Inc. , the SEC said yesterday.",2
1015,"US, Allies Far Apart on Debt Relief WASHINGTON Oct. 2, 2004 - The United States and its major economic allies struggled Saturday to resolve deep differences over how best to relieve the heavy debt burden for Iraq and the world #39;s poorest countries.",2
1016,"Cisco reports record profit but outlook disappoints For the second quarter in a row, No. 1 network-gear maker Cisco (CSCO) reported record profit but saw some signs of economic weakness.",2
1017,"Fortune names eBay CEO most powerful woman in business NEW YORK - Meg Whitman, president and chief executive officer of the online auction company eBay Inc topped Fortune magazine #39;s list of  quot;Most Powerful Woman in Business quot; for 2004.",2
1018,3 major US airlines report losses Three US airlines reported losses on Wednesday as higher jet-fuel prices and stiff competition from low-cost rivals compounded their many difficulties since the 2001 terror attacks.,2
1019,"IBM #39;s PC saga was two decades in the unmaking until then the ruler of a still-nascent industry -an a cheeky advertisement greeting its new rival. The ad said:  quot;Welcome, IBM.",2
1020,"Stocks Surge on Presumed Bush Victory Traders follow closing bell equity prices at the New York Stock Exchange, on election day, Tuesday, Nov. 2, 2004. The Dow ended the session down after advancing earlier in the day.",2
1021,"UK Ad Firm WPP Wins Bid for U.S. Rival (Reuters) Reuters - British advertising company WPP  said on\Sunday it won an auction for U.S. rival Grey Global, with what\sources familiar with the matter said was a cash-and-stock deal\worth about  #36;1.34 billion.",2
1022,"Worries over rising carbon dioxide emissions Carbon dioxide emissions will be almost 40 higher by the end of the decade than they were in 1990 despite growing use of renewable energy, the International Energy Agency said yesterday.",2
1023,"Fox joins Blu-ray group com October 4, 2004, 11:57 AM PT. Twentieth Century Fox has joined a group developing one of two formats being promoted as a next-generation DVD technology.",2
1024,"Update 1: Manufacturing Growth Slows in October Activity in the nation #39;s manufacturing sector grew in October for the 17th straight month, but at a slower pace than the previous month, the Institute for Supply Management reported Monday.",2
1025,"Circuit City Second-Quarter Loss Narrows to 6 Cents a Share Circuit City Stores Inc., the No. 2 US electronics chain, said its second-quarter loss narrowed to \$11.9 million as the company sold more plasma-screen televisions and benefited from the acquisition of a Canadian retailer.",2
1026,"High Court Overturns Loan Scam Damage Award The Supreme Court today overturned a five-figure damage award to an Alexandria man for a local auto dealer #39;s alleged loan scam, ruling that a Richmond-based federal appeals court had wrongly ",2
1027,"Hynix involved in accounting fraud in 1999; has already corrected &lt;b&gt;...&lt;/b&gt; SEOUL (AFX) - The Financial Supervisory Service has announced that Hynix Semiconductor Inc engaged in fraudulent accounting practices involving 1.98 trln won in 1999, but has already corrected this error.",2
1028,"WWE License Acquired Fraudulently; THQ Games In Jeopardy October 19, 2004 - The Associated Press today reports on a serious scandal involving the WWE toy and game licensing that allows THQ to make and sell Smackdown and Wrestlemania titles.",2
1029,Drugmaker Pfizer Under Pressure on Bextra Drugmaker Pfizer Inc. is in talks with regulators over a likely change to arthritis drug Bextra #39;s label to carry a strict warning alerting doctors of the risk of a potentially deadly skin ,2
1030,"Trade Gap Narrows on Record Exports  WASHINGTON (Reuters) - The U.S. trade deficit narrowed more  than expected in September as a rise in exports to  unprecedented levels offset the impact of record-high prices  for imported oil, a government report showed on Wednesday.",2
1031,"Yen Advances Against Dollar, Euro as Nikkei Stock Average Gains The yen advanced against the dollar and euro after the Nikkei 225 Stock Average rose to a five-week high on expectations the government will double its economic- growth estimate for the second quarter.",2
1032,"AOL reaches agreement on securities fraud America Online, the internet division of Time Warner, will be charged with criminal securities fraud but is likely to avoid prosecution under a settlement ",2
1033,"Wasserstein ready to quit Lazard Bruce Wasserstein, the combative chief executive of investment bank Lazard, is expected to agree this week that he will quit the group unless he can pull off a successful ",2
1034,Juniper Clipped Juniper Networks (Nasdaq: JNPR) remains stunted this morning even after an earnings report that shows triple-digit growth rates for both revenues and earnings.,2
1035,"Japan Stocks Rise But Weak Data Weigh (Reuters) Reuters - Japan's Nikkei stock average edged up by\mid-session on Wednesday as exporters like Canon Inc. bounced\back from losses, but gains were limited by data confirming\weak economic growth in the three months to September.",2
1036,"Rising health costs lead many consumers to cut retirement savings, survey finds A rising number of Americans say healthcare is the most critical issue facing America today, and many are having trouble covering the costs, according to a survey released yesterday.",2
1037,Iraq Pledges to Improve Oil Security The man in charge of Iraq #39;s massive oil sector promised to better protect infrastructure critical to production and exports as saboteurs underscored the difficulty of that task by blowing up a pipeline junction in northern Iraq.,2
1038,"Danes to seek oil at North Pole Denmark is to undertake an expedition to try to back its bid for the North Pole, the country's Science Ministry says.",2
1039,"Dollar at New All-Time Low vs. Euro The U.S. dollar hit a new all-time low against the euro Friday for the fourth straight day, pushing the European currency above \$1.33 amid concerns about the twin U.S. deficits and the lack of any central bank action to stop the dollar's decline.",2
1040,"PepsiCo #39;s profits increase 35 percent PepsiCo Inc. #39;s net income increased 35 percent in the third quarter as the company benefited from higher international sales and a tax benefit, the Purchase-based beverage and snack food company reported yesterday.",2
1041,"Stocks Edge Higher As Oil Prices Fall A welcome slide in oil prices set off a relief rally on Wall Street Friday, with stocks posting a healthy advance as crude approached but then fell back from the \$50 a barrel mark.",2
1042,"Oil Jumps 5 Pct on Cold, Bin Laden Threat Oil prices surged 5 percent on Friday as frigid weather lingered in the mammoth US Northeast heating oil market and militant Osama bin Laden urged renewed attacks on Middle East oil installations.",2
1043,Interest Rate Dilemma for Bank Committee Rate-setters at the Bank of England were given plenty to ponder today after figures on house prices and manufacturing output confounded expectations.,2
1044,"Short-term T-bill rates up Interest rates on short-term Treasury securities rose in yesterday's auction. The Treasury Department sold \$19 billion in three-month bills at a discount rate of 2.20 percent, up from 2.16 percent last week. An additional \$17 billion was sold in six-month bills at a rate of 2.40 percent, up from 2.37 percent.",2
1045,"North American markets set to rise as crude oil prices drop below &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - With oil prices easing, North American stock markets were poised for more gains early Monday. Wall Street futures suggested a modestly positive start to regular trading while European indexes rose in early action.",2
1046,"Magna to take auto parts subsidiaries Intier, Decoma and Tesma &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Magna International Inc. has made a bid to take its three publicly traded auto parts subsidiaries private. The big auto components maker said Monday it has made separate proposals to the boards ",2
1047,"Nikkei Down 1 Pct on Econ Fears  TOKYO (Reuters) - The Nikkei fell 1 percent by midsession  on Wednesday as investors sold a broad range of shares,  extending losses from the day before when poor Japanese  industrial output data put a damper on the economy's outlook.",2
1048,"Plans for air calls Air passengers could soon be allowed to use their mobile phones during flights, Sky News reports. Planes are currently one of the few sanctuaries from the modern curse of the mobile ring tone, but America #39;s ",2
1049,"Chain Store Sales Fall in Latest Week  NEW YORK (Reuters) - U.S. chain store retail sales fell for  the second week in a row, with customers mostly just window  shopping, a report said on Tuesday.",2
1050,"Oracle again extends tender offer for PeopleSoft Oracle Corp. (ORCL.O: Quote, Profile, Research) , the world #39;s second-biggest software company, on Thursday said it again extended its \$7.",2
1051,Adtranz price slashed 30 as Bombardier settles with &lt;b&gt;...&lt;/b&gt; MONTREAL (CP) - Bombardier Inc. will get a \$209-million-US reduction in the price it paid DaimlerChrysler AG in 2001 for the German company #39;s rail equipment division.,2
1052,"Tokyo Stocks Open Lower on Oil, Economy (Reuters) Reuters - Tokyo's Nikkei average opened down 0.29\percent on Monday with airlines, exporters and banks under\selling pressure amid growing worries about higher oil prices\and the domestic economic outlook.",2
1053,Options-expense rule put off until June The US Financial Accounting Standards Board agreed to delay by six months implementation of a rule that will force companies to treat employee stock options as an expense.,2
1054,"Oracle Makes  #39;Final #39; PeopleSoft Offer After much speculation that it would raise its bid yet again, Oracle Corp. Monday morning announced its latest offer for PeopleSoft Inc.",2
1055,"Reebok star rises in south: Shoemaker targets Hispanic markets Reebok International Ltd. is turning its attention to the growing US Hispanic population, starting with an ad campaign promoting Reebok #39;s ties to the wildly popular Chivas soccer club in Mexico.",2
1056,Rouse Sale Ends Independence of Unique Visionary The \$7.2 billion sale of The Rouse Co. marks the end of a fiercely independent real estate and shopping mall company that oversaw America #39;s 20th Century migration from ,2
1057,"Corus Reports First-Ever Profit as Steel Prices Soar (Update3) Corus Group Plc, the UK #39;s biggest steelmaker, reported its first profit and said earnings will rise in the second half because of higher steel prices and cost cutting by Chief Executive Officer Philippe Varin.",2
1058,Sluggish economy hits German jobs Unemployment in Germany rises for the tenth straight month as growth remains sluggish despite a revival in domestic demand.,2
1059,"Nortel Says 3rd-Qtr Revenue Will Fall From 2nd Qtr (Update3) Nortel Networks Corp., North America #39;s largest telephone-equipment maker, said third-quarter revenue will decline from the second quarter #39;s \$2.",2
1060,"India #39;s growth target lowered, anti-inflation measures unveiled: Business India: Mumbai, Oct 26 : India #39;s growth forecast for the current fiscal was Tuesday lowered to 6-6.5 percent by the Reserve Bank of India (RBI), which also unveiled measures to arrest the inflation rate.",2
1061,"Microsoft Ends Decade of US Antitrust Litigation Microsoft Corp. (MSFT.O: Quote, Profile, Research) said on Monday it had agreed to settle antitrust lawsuits with Novell Inc. (NOVL.",2
1062,"Disney Profit Up, TV Outshines Studio (Reuters) Reuters - Walt Disney Co.  posted a 24\percent rise in profit on Thursday as advertising gains at ESPN\and ABC television networks more than made up for a sharp\slowdown at Disney's movie studio.",2
1063,"WPP buys Grey Global WPP beat smaller French rival Havas and US private equity firm Hellman and Friedman, acquiring the last large independent advertising group after a 1990s consolidation in the industry.",2
1064,"Stocks Close Higher in Light Volume  NEW YORK (Reuters) - U.S. stocks made strong gains on  Wednesday as a tumble in oil prices boosted investor confidence  about the economy, but thin volume meant dealers were skeptical  about the strength of the rally.",2
1065,"Bumper profits, but debt blows out By staff writers and wires. AUSTRALIAN company profits jumped 10.3 per cent in the June quarter thanks to robust consumer and business spending that will boost economic growth outcomes and the electoral prospects of the Howard Government.",2
1066,"Is Search About To Be Amazoned? Amazon.com has entered the search-engine wars with the debut of A9.com. The site, which relies on Google search technology, includes personalization features like a running log of sites visited ",2
1067,Hurricane Charley Tears Into Outback (Reuters) Reuters - Outback Steakhouse Inc. (OSI.N) on\Tuesday said it lost about 130 operating days and up to  #36;2\million in revenue because it had to close some restaurants in\the South due to Hurricane Charley.,2
1068,"U.S. Job Gains Strongest in Seven Months  WASHINGTON (Reuters) - New U.S. jobs soared at the sharpest  rate in seven months in October, the government reported on  Friday, helped by a surge in construction activity as  hurricane-battered areas in the Southeast were rebuilt.",2
1069,"Greenback strengthened slightly after energy price spike pressures &lt;b&gt;...&lt;/b&gt; The dollar strengthened slightly against major currencies in Asian trade yesterday, with the yen coming under pressure from a further spike in crude oil prices, dealers said.",2
1070,"Fed: Economic Growth on Track US economic expansion remains on track and inflation under control, top Federal Reserve officials said Wednesday in comments likely to reinforce views the Fed will hike rates again this year.",2
1071,"Dollar rallies, but continued weakness expected The dollar rallied after dropping to a record low yesterday against the euro amid uncertainty about whether officials would intervene to curb the currency's slide.",2
1072,"Google Faces Challenge of Public Company Status Your name is synonymous with searching the Internet, and you #39;ve just raised roughly \$1.7 billion from investors by going public.",2
1073,"KB Toys mulls closing Crabtree location Toy retailer KB Toys Inc. announced Tuesday that it will close 141 to 238 underperforming stores by Jan. 31, 2005. The company #39;s store at Crabtree Valley Mall on Glenwood Avenue is one of the locations KB Toys says it is considering closing.",2
