,index,text,label,preprocessed_text
1148,1148,"AOL: Is Half a Billion Enough? At its height, the combined AOL and Time Warner (NYSE: TWX) company market capitalization exceeded \$350 billion. When AOL used its big, bloated equity to buy Time Warner, the company offered Time Warner shareholders ",2,aol half billion enough height combined aol time warner company market capitalization exceeded billion aol used big bloated equity buy time warner company offered time warner shareholder
1149,1149,"Kerry Churns Up Enthusiasm in Former Bush Bastion in Ohio This part of Ohio went for George W. Bush four years ago in a 20-point landslide. But the 2,500 screaming, arm-waving supports of Senator John Kerry who jammed ",2,kerry churn enthusiasm former bush bastion ohio part ohio went george w. bush four year ago -point landslide screaming arm-waving support senator john kerry jammed
1150,1150,"Mickey #39;s Fight Club It was nearly 10 years ago that Disney CEO Michael Eisner began to seriously contemplate his own mortality. He #39;d just survived emergency bypass surgery, and he was worried: if something happened to him, who could possibly run Disney?",2,mickey fight club nearly year ago disney ceo michael eisner began seriously contemplate mortality survived emergency bypass surgery worried something happened could possibly run disney
1151,1151,"WestJet Estimates Cut on Load Factor Woes  MONTREAL (Reuters) - Analysts chopped their fourth-quarter  profit estimates for WestJet Airlines Ltd. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WJA.TO target=/stocks/quickinfo/fullquote""&gt;WJA.TO&lt;/A&gt; on  Wednesday and braced for turbulence in its share price, mainly  because of computer woes that hurt its online reservations  bookings.",2,westjet estimate cut load factor woe montreal analyst chopped fourth-quarter profit estimate westjet airline ltd. wja.to wednesday braced turbulence share price mainly computer woe hurt online reservation booking
1152,1152,UPDATE: Stockland To Unveil A\$7.5B Bid For GPT - Sources SYDNEY (Dow Jones)--Australian diversified property group Stockland (SGP.AU) is set to launch a share-based bid for General Property Trust (GPT.,2,update stockland unveil .b bid gpt source sydney australian diversified property group stockland set launch share-based bid general property trust gpt
1153,1153,"J.P. Morgan takes on workers as IBM outsourcing deal ends Undoing a technology outsourcing deal set in late 2002, J.P. Morgan Chase yesterday said it would take back 4,000 of IBM's employees who have been providing the Wall Street firm with an array of technology support services.",2,j.p. morgan take worker ibm outsourcing deal end undoing technology outsourcing deal set late j.p. morgan chase yesterday said would take back ibm employee providing wall street firm array technology support service
1154,1154,"Telekom lifts forecast as net rises Deutsche Telekom, the largest European phone company, on Thursday raised its forecast for net income in 2004 and said it planned to pay its first dividend in three years, after its third-quarter profit more than doubled.",2,telekom lift forecast net rise deutsche telekom largest european phone company thursday raised forecast net income said planned pay first dividend three year third-quarter profit doubled
1155,1155,"Proxim, Symbol Settle Patent Dispute After months of litigation, Proxim and Symbol Technologies have finally settled their legal spat. Proxim has agreed to pay \$22.75 million, plus a 2 percent royalty on future sales of certain products.",2,proxim symbol settle patent dispute month litigation proxim symbol technology finally settled legal spat proxim agreed pay million plus percent royalty future sale certain product
1156,1156,"Oil Tops \$49 On Renewed Iraq Violence LONDON (Reuters) - Global oil prices raced to fresh highs on Friday, carrying US crude close to \$49.16 a barrel up 46 cents, driven by escalating violence in Iraq and unabated demand growth from China and India. ",2,oil top renewed iraq violence london global oil price raced fresh high friday carrying crude close barrel cent driven escalating violence iraq unabated demand growth china india
1157,1157,"Schwab Cuts Trading Fees Again, Stock Off (Reuters) Reuters - Charles Schwab Corp.  the\biggest U.S. discount brokerage, on Monday said it would cut\trading fees for the second time since June in a bid to\outmaneuver rivals amid fierce competition.",2,schwab cut trading fee stock reuters charles schwab corp. biggest u.s. discount brokerage monday said would cut trading fee second time since june bid outmaneuver rival amid fierce competition
1158,1158,"Tumbling dollar is bringing a global moment of truth WHEN the worlds leading currency goes on the slide, be braced for all manner of latent trouble to come to the fore. The slide in the greenback, renewed after disappointing US jobs numbers last Friday, is ",2,tumbling dollar bringing global moment truth world leading currency go slide braced manner latent trouble come fore slide greenback renewed disappointing job number last friday
1159,1159,"Oil Scales \$52 on Winter Fuel Fears  LONDON (Reuters) - Oil's record-breaking rally lifted U.S.  crude beyond \$52 a barrel on Wednesday, fueled by the impact of  Hurricane Ivan on U.S. winter inventories.",2,oil scale winter fuel fear london oil record-breaking rally lifted u.s. crude beyond barrel wednesday fueled impact hurricane ivan u.s. winter inventory
1160,1160,"Bush victory will buoy market, at least in short term Now that President Bush has been re-elected and the Republicans have increased their majorities in both houses of Congress, what does it mean to American investors?",2,bush victory buoy market least short term president bush re-elected republican increased majority house congress mean american investor
1161,1161,"Neiman Marcus Christmas Book holds perfect gifts for &lt;b&gt;...&lt;/b&gt; It #39;s only September, but Neiman Marcus, which launched its annual Christmas Book yesterday, is singing a happy holiday song. And extravagant fun is the name of Neiman #39;s gift-giving tune.",2,neiman marcus christmas book hold perfect gift september neiman marcus launched annual christmas book yesterday singing happy holiday song extravagant fun name neiman gift-giving tune
1162,1162,Microsoft settlements won #39;t end EU antitrust probes Microsoft Corp. #39;s settlements with long-time opponents Novell Inc. and the Computer  amp; Communications Industry Association won #39;t end the software maker #39;s antitrust woes in Europe.,2,microsoft settlement end eu antitrust probe microsoft corp. settlement long-time opponent novell inc. computer amp communication industry association end software maker antitrust woe europe
1163,1163,"Oracle's PeopleSoft Bid Deadline Nears  SAN FRANCISCO (Reuters) - Oracle Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; on Friday  won the backing of another key public pension fund in its  \$8.8-billion hostile bid for PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; as the  17-month takeover battle between the two California-based  business software makers neared a key deadline.",2,oracle peoplesoft bid deadline nears san francisco oracle corp. orcl.o friday backing another key public pension fund .-billion hostile bid peoplesoft inc. psft.o -month takeover battle two california-based business software maker neared key deadline
1164,1164,"PeopleSoft, Oracle jury trial delayed SAN FRANCISCO (CBS.MW) -- The starting date of PeopleSoft #39;s billion dollar damages lawsuit against Oracle in a California state court has been pushed back to Jan. 10 from Nov. 1. Free!",2,peoplesoft oracle jury trial delayed san francisco starting date peoplesoft billion dollar damage lawsuit oracle california state court pushed back jan. nov. free
1165,1165,"FTSE bounces as BHP buoys miners The FTSE 100 index has reclaimed some of its recent losses, led higher by BHP Billiton and Allied Domecq after upbeat news from both.",2,ftse bounce bhp buoy miner ftse index reclaimed recent loss led higher bhp billiton allied domecq upbeat news
1166,1166,Jurors Begin 2nd Phase Of Enron-Merrill Lynch Trial Houston -- Jurors returned to a Houston federal court Thursday to begin the second phase of the Enron-Merrill Lynch fraud and conspiracy trial.,2,juror begin phase enron-merrill lynch trial houston juror returned houston federal court thursday begin second phase enron-merrill lynch fraud conspiracy trial
1167,1167,"FACTA  amp; your credit A new federal law that entitles consumers to free credit reports sounds great, but the devil is definitely in the details. The Fair ",2,facta amp credit new federal law entitles consumer free credit report sound great devil definitely detail fair
1168,1168,"Regal Posts Lower Quarterly Profit, Sales Regal Entertainment Group, the largest movie theatre owner in the United States, said Tuesday that declining attendance drove down third-quarter profit and revenue year-over-year.",2,regal post lower quarterly profit sale regal entertainment group largest movie theatre owner united state said tuesday declining attendance drove third-quarter profit revenue year-over-year
1169,1169,United Airlines will cut more jobs in struggle to escape &lt;b&gt;...&lt;/b&gt; United Airlines said yesterday that further job cuts will be necessary as it continues slashing costs in order to get out of bankruptcy.,2,united airline cut job struggle escape united airline said yesterday job cut necessary continues slashing cost order get bankruptcy
1170,1170,Keppel Profit Climbs on Property Gains Singapore #39;s state-linked Keppel Corp. said Tuesday its third-quarter net profit rose 14.8 percent on year thanks to strong contributions from its property unit and oil refining affiliate.,2,keppel profit climb property gain singapore state-linked keppel corp. said tuesday third-quarter net profit rose percent year thanks strong contribution property unit oil refining affiliate
1171,1171,Oracle Court Win Could Prompt More Deals  SAN FRANCISCO (Reuters) - Oracle Corp. Chief Larry Ellison  has long preached the virtues of consolidation in the software  sector and some analysts say a key federal court decision could  help to push his vision closer to reality.,2,oracle court win could prompt deal san francisco oracle corp. chief larry ellison long preached virtue consolidation software sector analyst say key federal court decision could help push vision closer reality
1172,1172,"Google Slashes IPO Price Range NEW YORK (Reuters) - Google Inc., the world #39;s most popular Web search engine, slashed the price of its share offering Wednesday, as what had been touted as the hottest dot-com listing in years fell prey to worry about a slump in ...",2,google slash ipo price range new york google inc. world popular web search engine slashed price share offering wednesday touted hottest dot-com listing year fell prey worry slump
1173,1173,"Consumer confidence flat in October Though consumer confidence is on the downslide for the country as a whole, it #39;s flat in the region of which Ohio is a part. For the East North Central region, the Conference Board #39;s consumer confidence index ",2,consumer confidence flat october though consumer confidence downslide country whole flat region ohio part east north central region conference board consumer confidence index
1174,1174,Safire to Step Down as Times Columnist William Safire's column has appeared on the Op-Ed Page of The New York Times for more than 30 years.,2,safire step time columnist william safire column appeared op-ed page new york time year
1175,1175,"Despite travel slump, online firms flourish Remember that economic downturn? 9/11? The war in Iraq? Spiking oil prices, and airline fuel surcharges?",2,despite travel slump online firm flourish remember economic downturn war iraq spiking oil price airline fuel surcharge
1176,1176,"Pulitzer Inc. might be for sale, report says The Pantagraph #39;s parent company, Pulitzer Inc., which also owns the Post-Dispatch in St. Louis and 12 other daily newspapers, may be for sale according to a Friday report by the Reuters news service.",2,pulitzer inc. might sale report say pantagraph parent company pulitzer inc. also owns post-dispatch st. louis daily newspaper may sale according friday report reuters news service
1177,1177,"Northwest Pilots OK  #36;265 Mln Concession (Reuters) Reuters - The pilots union at Northwest Airlines\Corp. , the No. 4 U.S. air carrier, ratified a  #36;265\million concession package that includes 15 percent pay cuts,\the union said on Friday.",2,northwest pilot ok mln concession reuters pilot union northwest airline corp. u.s. air carrier ratified million concession package includes percent pay cut union said friday
1178,1178,"Update 1: Ford Reports Sales Drop, Cuts Production General Motors Corp. and Ford Motor Co. reported disappointing US sales Wednesday, prompting the nation #39;s two largest automakers to cut planned vehicle production in the fourth quarter, which could hurt profits.",2,update ford report sale drop cut production general motor corp. ford motor co. reported disappointing sale wednesday prompting nation two largest automaker cut planned vehicle production fourth quarter could hurt profit
1179,1179," #39;Best #39; ratings a response to rising costs, safety concerns SAN FRANCISCO (CBS.MW) -- The magazine known for evaluating cars and electronics is setting its sights on finding the best value and quality of prescription drugs on the market.",2,best rating response rising cost safety concern san francisco magazine known evaluating car electronics setting sight finding best value quality prescription drug market
1180,1180,UPDATE 3-Fannie Mae executives defend accounting decisions Fannie Mae #39;s regulator told Congress on Wednesday his office was considering management changes at the mortgage finance company after finding pervasive accounting irregularities.,2,update -fannie mae executive defend accounting decision fannie mae regulator told congress wednesday office considering management change mortgage finance company finding pervasive accounting irregularity
1181,1181,"Tyco Returns to Profit, Shares Gain Tyco International Ltd. (TYC.N: Quote, Profile, Research) reported a quarterly profit on Monday, reversing a year-earlier loss, helped by strong demand for electronic parts.",2,tyco return profit share gain tyco international ltd. reported quarterly profit monday reversing year-earlier loss helped strong demand electronic part
1182,1182,Nortel attempts to calm fears of possible stock delisting Nortel Networks Ltd. said both the New York Stock Exchange and the Toronto Stock Exchange are not considering delisting the company as yet.,2,nortel attempt calm fear possible stock delisting nortel network ltd. said new york stock exchange toronto stock exchange considering delisting company yet
1183,1183,"Tyco Raises Dividend  BOSTON (Reuters) - Tyco International Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TYC.N target=/stocks/quickinfo/fullquote""&gt;TYC.N&lt;/A&gt;        on  Thursday raised its dividend for the first time in five years,  the latest indication of change at the once scandal-tarnished  diversified manufacturer.",2,tyco raise dividend boston tyco international inc. tyc.n thursday raised dividend first time five year latest indication change scandal-tarnished diversified manufacturer
1184,1184,"Two held after Air France flight diverted WASHINGTON -- A flight from Paris bound for Dulles International Airport was diverted Saturday night after US Customs officials detained two passengers aboard, officials said.",2,two held air france flight diverted washington flight paris bound dulles international airport diverted saturday night custom official detained two passenger aboard official said
1185,1185,"MGM has lofty plans for Strip MGM Mirage on Wednesday unveiled its largest building project ever, a multibillion-dollar plan to create a high-rise neighborhood on the Las Vegas Strip that keeps up with the city #39;s growing population and tourist trade.",2,mgm lofty plan strip mgm mirage wednesday unveiled largest building project ever multibillion-dollar plan create high-rise neighborhood la vega strip keep city growing population tourist trade
1186,1186,Stocks Seen Up as Value Hunters Step In  NEW YORK (Reuters) - U.S. stocks were poised for a bounce  at the open on Tuesday as investors hunt bargains a day after  surging oil prices sent the major U.S. stock indexes to their  lowest levels in weeks.,2,stock seen value hunter step new york u.s. stock poised bounce open tuesday investor hunt bargain day surging oil price sent major u.s. stock index lowest level week
1187,1187,SEC Bars Mutual Fund Payoffs to Brokers  WASHINGTON (Reuters) - The U.S. Securities and Exchange  Commission pushed ahead on Wednesday with reforms of the  \$7.5-trillion mutual fund industry amid scandals that have  shaken fund investors' confidence.,2,sec bar mutual fund payoff broker washington u.s. security exchange commission pushed ahead wednesday reform .-trillion mutual fund industry amid scandal shaken fund investor confidence
1188,1188,"Job Cuts Rise Further in Nov. - Report  NEW YORK (Reuters) - Planned job cuts at U.S. firms climbed  during November, a report said on Tuesday, in a further sign of  sluggishness in the labor market.",2,job cut rise nov. report new york planned job cut u.s. firm climbed november report said tuesday sign sluggishness labor market
1189,1189,"U.S. Limits Chinese Sock Imports U.S. imports of socks from China will be strictly limited next year, the Bush administration announced yesterday -- a decision that could herald similar action against other types of Chinese-made clothing that have the potential to dominate world markets.",2,u.s. limit chinese sock import u.s. import sock china strictly limited next year bush administration announced yesterday decision could herald similar action type chinese-made clothing potential dominate world market
1190,1190,"Pricey oil worrying economy exper High oil prices are slowing the economy, two members of the Federal Reserve warned yesterday. There #39;s going to be a little bit of a slowdown effect, #39; #39; admitted Fed board member Ben Bernanke.",2,pricey oil worrying economy exper high oil price slowing economy two member federal reserve warned yesterday going little bit slowdown effect admitted fed board member ben bernanke
1191,1191,"Arla Foods to Merge With Campina Europe #39;s biggest dairy company, Arla Foods amba, will merge with Netherlands-based Campina, the companies said Wednesday, a move that will help them prepare for anticipated price drops in milk.",2,arla food merge campina europe biggest dairy company arla food amba merge netherlands-based campina company said wednesday move help prepare anticipated price drop milk
1192,1192,"Maxima, Escalade tops with thieves The Nissan Maxima #39;s fancy headlights have made it such a target for thieves that Maxima #39;s rate of insurance theft claims has gone from inconsequential to second-highest among all vehicles, according to a report out Tuesday.",2,maximum escalade top thief nissan maximum fancy headlight made target thief maximum rate insurance theft claim gone inconsequential second-highest among vehicle according report tuesday
1193,1193,"Air France raises ticket prices PARIS (Reuters) - French flag carrier Air France is raising its ticket prices by up to 12 euros (8 pounds) per flight leg, joining a number of other airlines in passing on higher jet fuel costs to passengers. ",2,air france raise ticket price paris french flag carrier air france raising ticket price euro per flight leg joining number airline passing higher jet fuel cost passenger
1194,1194,"Time for Black to resign his peerage To the roll call of corporate scandals in recent years - a list of greed and shame that includes Enron, WorldCom, Tyco and others -he name of newspaper group Hollinger International may soon be added.",2,time black resign peerage roll call corporate scandal recent year list greed shame includes enron worldcom tyco others -he name newspaper group hollinger international may soon added
1195,1195,U.S. Treasuries Drift Lower  LONDON (Reuters) - U.S. Treasury prices drifted lower on  Wednesday but trade was subdued as the market pondered the  scale of interest rate hikes a day after the Federal Reserve  delivered its third straight rate increase.,2,u.s. treasury drift lower london u.s. treasury price drifted lower wednesday trade subdued market pondered scale interest rate hike day federal reserve delivered third straight rate increase
1196,1196,"Funds: What's Ahead for Fund Investors? (Reuters) Reuters - This decade has been a tough\one for fund investors. The average stock fund has lost almost\6 percent annually since the beginning of 2000, a return that\encompasses huge losses from 2000 through 2002 and big gains in\2003.",2,fund ahead fund investor reuters decade tough one fund investor average stock fund lost almost percent annually since beginning return encompasses huge loss big gain
1197,1197,"Top 10 Portfolio Pitfalls Whatever problems you encounter in your own portfolio, you #39;re not alone. Plenty of other investors trip over the same stumbling blocks.",2,top portfolio pitfall whatever problem encounter portfolio alone plenty investor trip stumbling block
1198,1198,Jackpot! Now what? We should all have such luck: Bobby Britton won \$4 million playing the Massachusetts State Lottery and wants to get a second opinion on what to do.,2,jackpot luck bobby britton million playing massachusetts state lottery want get second opinion
1199,1199,A Mirage or a Great Speculation? United Rentals' stock sinks sharply as the SEC investigates the company.,2,mirage great speculation united rental stock sink sharply sec investigates company
1200,1200,"Nortel lowers layoff projections Telecommunications maker Nortel Networks (NYSE: NT) won #39;t have to lay off as many people as expected. The Canadian company announced Thursday that it plans to lay off 3,250 employees - about 250 less than ",2,nortel lower layoff projection telecommunication maker nortel network lay many people expected canadian company announced thursday plan lay employee le
1201,1201,SEC Bars Mutual Fund Payoffs to Brokers WASHINGTON (Reuters) - The US Securities and Exchange Commission pushed ahead on Wednesday with reforms of the \$7.5-trillion mutual fund industry amid scandals that have shaken fund investors #39; confidence. ,2,sec bar mutual fund payoff broker washington security exchange commission pushed ahead wednesday reform .-trillion mutual fund industry amid scandal shaken fund investor confidence
1202,1202,"Ericsson Returns to Profit but Lowers 2005 Outlook Ericsson, the world #39;s largest maker of mobile phone networks, posted a quarterly profit on Friday, but reported disappointing new orders and offered a subdued outlook for 2005.",2,ericsson return profit lower outlook ericsson world largest maker mobile phone network posted quarterly profit friday reported disappointing new order offered subdued outlook
1203,1203,ACCC won #39;t stop pipeline bid Australia #39;s competition watchdog has no plan to stop a bid by a consortium including gas retailer Alinta Ltd for Western Australia #39;s biggest natural gas transmission pipeline.,2,accc stop pipeline bid australia competition watchdog plan stop bid consortium including gas retailer alinta ltd western australia biggest natural gas transmission pipeline
1204,1204,Merck Withdraws Arthritis Drug Vioxx (Reuters) Reuters - Merck   Co.  said on Thursday\withdrew its arthritis drug Vioxx globally after a colon cancer\trial confirmed long-standing concerns the drug raises the risk\of heart attack and stroke.,2,merck withdraws arthritis drug vioxx reuters merck co. said thursday withdrew arthritis drug vioxx globally colon cancer trial confirmed long-standing concern drug raise risk heart attack stroke
1205,1205,"Lord Hanson: a swashbuckling risk-taker For a man whose name hung above the door, James Hanson was remarkably unsentimental about the company he had built from scratch. As a champion of shareholder value, he believed that all assets were up for sale (or at least, should be).",2,lord hanson swashbuckling risk-taker man whose name hung door james hanson remarkably unsentimental company built scratch champion shareholder value believed asset sale
1206,1206,"Tax to Encourage Savings Holds Promise  WASHINGTON (Reuters) - The looming political battle over  how to reform the tangled U.S. income tax code could get ugly.  But one option, a tax aimed at boosting savings, holds promise.",2,tax encourage saving hold promise washington looming political battle reform tangled u.s. income tax code could get ugly one option tax aimed boosting saving hold promise
1207,1207,"Employment by Dogma? Lay Teachers Are Testing the Roman Catholic &lt;b&gt;...&lt;/b&gt; he Roman Catholic Church has a long history of supporting the rights of workers in fields and factories around the world. But in Brooklyn and Queens, teachers at five Catholic schools insist ",2,employment dogma lay teacher testing roman catholic roman catholic church long history supporting right worker field factory around world brooklyn queen teacher five catholic school insist
1208,1208,Europeans Streamline. Will the Market Notice? Corporate executives in Europe have taken steps to streamline operations to attract investors put off by delayed overhauls in economic policy that governments have yet to enact.,2,european streamline market notice corporate executive europe taken step streamline operation attract investor put delayed overhaul economic policy government yet enact
1209,1209,"One million join ranks of US poor An extra 1.3 million Americans slid into poverty in 2003 while health care cover also fell, official figures show.",2,one million join rank poor extra million american slid poverty health care cover also fell official figure show
1210,1210,"National Semi rallies on results National Semiconductor Corp. posted a higher quarterly profit Thursday, with sales in line with its reduced forecast on lower-than-expected demand for flat-panel displays and from Chinese wireless handset makers.",2,national semi rally result national semiconductor corp. posted higher quarterly profit thursday sale line reduced forecast lower-than-expected demand flat-panel display chinese wireless handset maker
1211,1211,US consumer confidence dips again US consumer confidence hits a seven month low ahead of next week's presidential election.,2,consumer confidence dip consumer confidence hit seven month low ahead next week presidential election
1212,1212,"BJ's Profit Rises, Stock Down on PPI Data  CHICAGO (Reuters) - BJ's Wholesale Club Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BJ.N target=/stocks/quickinfo/fullquote""&gt;BJ.N&lt;/A&gt;, the  No. 3 U.S. warehouse club operator, on Tuesday posted a 13.8  percent increase in quarterly profit, helped by improved  merchandise and operations.",2,bj profit rise stock ppi data chicago bj wholesale club inc. bj.n u.s. warehouse club operator tuesday posted percent increase quarterly profit helped improved merchandise operation
1213,1213,Dollar Treads Water as U.S. Data Awaited  TOKYO (Reuters) - The dollar shuffled in narrow ranges on  Tuesday as the market looked to U.S. economic indicators due  later in the day for clues about the pace of monetary  tightening.,2,dollar tread water u.s. data awaited tokyo dollar shuffled narrow range tuesday market looked u.s. economic indicator due later day clue pace monetary tightening
1214,1214,"Delphi Narrows Quarterly Net Loss Auto parts supplier Delphi Corp. (DPH.N: Quote, Profile, Research) on Monday posted a smaller quarterly loss as lower restructuring charges offset the effects of North American ",2,delphi narrow quarterly net loss auto part supplier delphi corp. monday posted smaller quarterly loss lower restructuring charge offset effect north american
1215,1215,"Presidential election effect on stocks is stuff of legends Throughout history, who moves in and who moves out of the White House has moved stocks on Wall Street. With the neck-and-neck presidential race between President Bush and John Kerry nearing the ",2,presidential election effect stock stuff legend throughout history move move white house moved stock wall street neck-and-neck presidential race president bush john kerry nearing
1216,1216,"For Cingular, Becoming No. 1 Also Poses Risks The union of Cingular and AT T Wireless would create the nation's largest cellular company. How smoothly will it go?",2,cingular becoming also pose risk union cingular wireless would create nation largest cellular company smoothly go
1217,1217,"Oil Prices Fall to \$45 as Iraq Oil Flows  LONDON (Reuters) - Oil prices fell more than a dollar to  \$45 on Tuesday, in a third day of losses as a more optimistic  Iraq export picture helped unwind some of the supply worries  that have lifted the market to historic levels.",2,oil price fall iraq oil flow london oil price fell dollar tuesday third day loss optimistic iraq export picture helped unwind supply worry lifted market historic level
1218,1218,"Baker Hughes Names Deaton As Chairman Petroleum services firm Baker Hughes Inc. said Monday that it named Chad C. Deaton as chairman and chief executive to succeed Michael E. Wiley, who plans to retire effective Oct. 25.",2,baker hughes name deaton chairman petroleum service firm baker hughes inc. said monday named chad c. deaton chairman chief executive succeed michael e. wiley plan retire effective oct.
1219,1219,"Wal-Mart profit rises 13 LITTLE ROCK, Arkansas Wal-Mart Stores, the world #39;s largest retailer, on Tuesday reported a 12.7 percent rise in its earnings in the third quarter, meeting Wall Street expectations, but its stock fell on worries over its sales outlook.",2,wal-mart profit rise little rock arkansas wal-mart store world largest retailer tuesday reported percent rise earnings third quarter meeting wall street expectation stock fell worry sale outlook
1220,1220,"Profit up, ex-CEO out at Scottsdale waste giant Allied Waste Industries Inc. on Tuesday reported a mixed profit picture amid sluggish revenues. On the same day, its former chairman and chief executive officer severed ties to the company.",2,profit ex-ceo scottsdale waste giant allied waste industry inc. tuesday reported mixed profit picture amid sluggish revenue day former chairman chief executive officer severed tie company
1221,1221,"U.S. Stocks to Watch on Dec. 13  NEW YORK (Reuters) - U.S. stocks to watch on Monday: ORACLE  CORP. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt;, PEOPLESOFT INC. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt;:",2,u.s. stock watch dec. new york u.s. stock watch monday oracle corp. orcl.o peoplesoft inc. psft.o
1222,1222,"US growth figures revised upwards The US economy grew more quickly than previously thought in the three months to June, official figures suggest.",2,growth figure revised upwards economy grew quickly previously thought three month june official figure suggest
1223,1223,"Salvation Army Hurts After Target Denial The sound of bell ringers has always been heard at Target stores, but this year the bells have been silenced, and that silence is having tremendous effects.",2,salvation army hurt target denial sound bell ringer always heard target store year bell silenced silence tremendous effect
1224,1224,"Startup teams with Sun on enhanced 10G Ethernet San Jose, Calif. - S2io Inc. said last week it is working with Sun Microsystems Inc. to design the startup #39;s next-generation 10-Gigabit Ethernet adapter.",2,startup team sun enhanced ethernet san jose calif. sio inc. said last week working sun microsystems inc. design startup next-generation -gigabit ethernet adapter
1225,1225,"In August Fed planted seed for more rate hikes WASHINGTON -- Federal Reserve policy makers suggested ''significant quot; increases in short-term interest rates probably would be needed to keep inflation from becoming a problem, according to minutes of their August meeting that were released yesterday.",2,august fed planted seed rate hike washington federal reserve policy maker suggested significant quot increase short-term interest rate probably would needed keep inflation becoming problem according minute august meeting released yesterday
1226,1226,German Medical Company Receives Subpoena German medical equipment company Fresenius Medical Care AG said Wednesday it has received subpoenas from the US Department of Justice calling on it to hand over documents about hormone-level testing and vitamin D therapies.,2,german medical company receives subpoena german medical equipment company fresenius medical care ag said wednesday received subpoena department justice calling hand document hormone-level testing vitamin therapy
1227,1227,"Will sagging Dow predict the winner? From the sales of Halloween masks to the outcome of a Washington Redskins game, amateur prognosticators are looking for almost any indicator that might point to who will ",2,sagging dow predict winner sale halloween mask outcome washington redskin game amateur prognosticator looking almost indicator might point
1228,1228,"Update 1: Food Stocks Mixed on Campbell Report Shares of food makers were mixed in Monday trading after Campbell Soup Co., the world #39;s largest soupmaker, said its first-quarter profit grew 9 percent on stronger sales of its popular condensed soups.",2,update food stock mixed campbell report share food maker mixed monday trading campbell soup co. world largest soupmaker said first-quarter profit grew percent stronger sale popular condensed soup
1229,1229,"Stocks continue record breaking run The Australian stock market continued on its bullish performance by noon today, extending recent record highs with BHP Billiton in the vanguard.",2,stock continue record breaking run australian stock market continued bullish performance noon today extending recent record high bhp billiton vanguard
1230,1230,"DaimlerChrysler, GM in ioint hybrid plan BEIJING, Dec. 14 -- General Motors and DaimlerChrysler will jointly develop a gasoline-electric powered car to match Toyota and Honda in so-called hybrid vehicles that save fuel and cut emissions.",2,daimlerchrysler gm ioint hybrid plan beijing dec. general motor daimlerchrysler jointly develop gasoline-electric powered car match toyota honda so-called hybrid vehicle save fuel cut emission
1231,1231,"Conoco Wins LUKOIL Stake Auction (Reuters) Reuters - U.S. oil major ConocoPhillips won an\auction for a 7.6 percent state stake in Russian oil giant\LUKOIL with a bid of  #36;1.988 billion, the Russian property fund\said on Wednesday.",2,conoco win lukoil stake auction reuters u.s. oil major conocophillips auction percent state stake russian oil giant lukoil bid billion russian property fund said wednesday
1232,1232,Flight attendants union OKs strike The board of the country #39;s largest flight attendants union authorized a national strike Tuesday after its president said the airline industry is using the bankruptcy process to threaten workers #39; livelihoods.,2,flight attendant union ok strike board country largest flight attendant union authorized national strike tuesday president said airline industry using bankruptcy process threaten worker livelihood
1233,1233,"Countrywide Fincl loan volume falls NEW YORK (CBS.MW) - Countrywide Financial Corp. on Tuesday reported September loan funding of \$31 billion, down 6 percent from year-ago levels and steady with August.",2,countrywide fincl loan volume fall new york countrywide financial corp. tuesday reported september loan funding billion percent year-ago level steady august
1234,1234,Molson #39;s O #39;Neill Promises to Address Options Concerns (Update3) Molson Inc. Chief Executive Officer Daniel O #39;Neill said he #39;ll provide investors with a positive #39; #39; response to their concerns over the company #39;s plan to let stock- option holders vote on its planned merger with Adolph Coors Co.,2,molson neill promise address option concern molson inc. chief executive officer daniel neill said provide investor positive response concern company plan let stock- option holder vote planned merger adolph coors co
1235,1235,NatFoods makes its pitch for SPC PERENNIAL takeover target and suitor National Foods has identified SPC Ardmona as a merger partner in a deal that would add packaged fruit to its own dairy operations and build a major Australian food company.,2,natfoods make pitch spc perennial takeover target suitor national food identified spc ardmona merger partner deal would add packaged fruit dairy operation build major australian food company
